Day,Hour,Converged,V_650_pu,V_632_pu,V_633_pu,V_645_pu,V_646_pu,V_671HV_pu,V_684HV_pu,V_692HV_pu,V_675_pu,V_680_pu,V_611_pu,V_634_pu,V_671_pu,V_684_pu,V_692_pu,Res_kW,Com_kW,Ind_kW,Crit_kW,Total_Load_kW,Solar_kW,Wind_kW,Total_DER_kW,Solar_Irr_pu,Net_Import_kW,Loss_kW,L_Main_kW,L_671_kW,L_684_kW,L_692_kW,L_675_kW,L_680_kW
19,16,1,0.98948,0.97911,0.97719,0.97911,0.97911,0.9726,0.97135,0.97233,0.97324,0.97387,0.97135,0.96359,0.95055,0.95061,0.94722,883.35,731.68,1053.61,400.0,3068.64,720.0,540.03,1260.03,0.6,1808.61,53.534,692.37,389.78,222.62,9.88,143.86,179.79
19,17,1,0.98907,0.97795,0.97559,0.97795,0.97795,0.97157,0.9705,0.97082,0.97113,0.97296,0.9705,0.95891,0.95106,0.95274,0.94576,1076.65,626.65,981.22,400.0,3084.52,420.0,588.83,1008.83,0.35,2075.69,56.757,781.25,412.05,191.24,84.6,48.98,196.02
19,18,1,0.98899,0.9777,0.97487,0.9777,0.9777,0.97208,0.97125,0.9711,0.97113,0.97363,0.97125,0.95482,0.95337,0.95744,0.94603,1285.07,486.23,898.79,400.0,3070.09,120.0,653.81,773.81,0.1,2296.28,57.369,805.85,365.43,149.57,129.71,4.0,217.62
19,19,1,0.98936,0.97849,0.97516,0.97849,0.97849,0.97428,0.97373,0.97327,0.97327,0.97592,0.97373,0.95159,0.95862,0.96466,0.94814,1501.42,317.84,757.79,400.0,2977.05,24.0,696.59,720.59,0.02,2256.46,54.87,770.35,256.63,99.02,134.19,0.16,231.84
19,20,1,0.99022,0.98035,0.9771,0.98035,0.98035,0.97698,0.97664,0.97597,0.97597,0.97879,0.97664,0.95408,0.96194,0.97103,0.95081,1471.03,195.9,730.69,400.0,2797.62,0.1,771.04,771.14,0.0,2026.48,48.234,687.89,185.81,61.73,134.91,0.0,256.58
19,21,1,0.99115,0.9821,0.97921,0.9821,0.9821,0.97883,0.97862,0.97783,0.97783,0.98024,0.97862,0.95877,0.96529,0.97519,0.95271,1315.08,119.37,660.73,400.0,2495.18,0.1,600.48,600.58,0.0,1894.6,40.053,643.0,195.02,37.9,134.91,0.0,199.9
19,22,1,0.99214,0.98411,0.98164,0.98411,0.98411,0.98101,0.98085,0.98001,0.98001,0.98233,0.98085,0.96418,0.96838,0.9781,0.95496,1132.02,95.45,618.95,400.0,2246.42,0.1,564.52,564.62,0.0,1681.8,32.257,570.03,185.39,30.48,134.9,0.0,187.95
19,23,1,0.99373,0.98739,0.98562,0.98739,0.98739,0.98457,0.98443,0.98357,0.98357,0.98584,0.98443,0.97317,0.97323,0.9821,0.95862,818.09,80.73,559.01,400.0,1857.83,0.1,545.63,545.73,0.0,1312.1,21.736,443.71,166.88,25.98,134.89,0.0,181.67
20,0,1,0.99463,0.98924,0.98798,0.98924,0.98924,0.98638,0.98624,0.98538,0.98538,0.98761,0.98624,0.97907,0.97505,0.98391,0.96048,590.2,80.37,559.75,400.0,1630.32,0.1,529.93,530.03,0.0,1100.29,17.086,371.64,172.33,25.96,134.88,0.0,176.44
20,1,1,0.99501,0.99006,0.98891,0.99006,0.99006,0.98741,0.98727,0.98642,0.98642,0.98872,0.98727,0.98078,0.97662,0.98495,0.96154,539.48,80.32,534.1,400.0,1553.9,0.1,563.6,563.7,0.0,990.2,15.415,334.49,152.49,26.0,134.9,0.0,187.65
20,2,1,0.99548,0.99112,0.99019,0.99112,0.99112,0.98862,0.98848,0.98762,0.98762,0.99009,0.98848,0.98362,0.97744,0.98617,0.96278,437.61,79.61,553.48,400.0,1470.7,0.1,635.91,636.01,0.0,834.69,13.849,282.2,134.76,25.83,134.9,0.0,211.69
20,3,1,0.99574,0.99171,0.99082,0.99171,0.99171,0.98947,0.98933,0.98848,0.98848,0.99108,0.98933,0.98452,0.97867,0.98704,0.96366,420.43,78.92,535.28,400.0,1434.63,0.1,693.52,693.62,0.0,741.01,13.012,250.73,109.23,25.66,134.89,0.0,230.84
20,4,1,0.99554,0.99126,0.99038,0.99126,0.99126,0.98873,0.98859,0.98774,0.98774,0.99025,0.98859,0.98417,0.9772,0.9863,0.96291,414.3,79.05,570.77,400.0,1464.12,0.1,652.71,652.81,0.0,811.31,13.786,274.31,134.76,25.66,134.86,0.0,217.26
20,5,1,0.99493,0.9899,0.9889,0.9899,0.9899,0.98687,0.9867,0.98588,0.98588,0.98818,0.9867,0.98183,0.97461,0.98389,0.96099,470.01,97.05,604.97,400.0,1572.03,24.0,562.09,586.09,0.02,985.94,16.09,340.81,182.13,31.36,134.71,0.16,187.14
20,6,1,0.99338,0.98663,0.98519,0.98663,0.98663,0.98275,0.98247,0.98177,0.9818,0.98393,0.98247,0.97505,0.96844,0.97774,0.95677,668.4,163.88,700.45,400.0,1932.73,120.0,505.53,625.53,0.1,1307.2,23.816,477.24,250.62,52.34,130.88,4.0,168.32
20,7,1,0.99112,0.98194,0.98003,0.98195,0.98195,0.97661,0.97607,0.97579,0.97601,0.97749,0.97607,0.96647,0.95887,0.96719,0.95062,883.4,310.55,857.54,400.0,2451.49,360.0,375.11,735.11,0.3,1716.38,38.737,662.3,360.79,97.25,98.86,35.99,124.93
20,8,1,0.98964,0.9792,0.9771,0.9792,0.9792,0.97297,0.97208,0.97258,0.97335,0.97387,0.97208,0.96224,0.95154,0.95731,0.94747,963.21,519.65,1025.56,400.0,2908.42,660.0,380.48,1040.48,0.55,1867.94,50.67,723.27,393.44,159.88,13.16,120.9,126.72
20,9,1,0.9895,0.97924,0.97745,0.97924,0.97924,0.97258,0.97139,0.97271,0.97414,0.97329,0.97139,0.96476,0.94954,0.95162,0.9476,825.73,697.04,1099.99,400.0,3022.76,900.0,303.38,1203.38,0.75,1819.38,53.091,676.15,393.16,212.43,90.53,224.66,101.06
20,10,1,0.98992,0.98046,0.97883,0.98046,0.98046,0.97427,0.97298,0.97491,0.97696,0.97497,0.97298,0.96727,0.95104,0.95147,0.94973,754.36,757.85,1109.69,400.0,3021.9,1080.0,297.17,1377.17,0.9,1644.73,50.776,577.24,319.38,231.09,188.39,323.31,98.99
20,11,1,0.99033,0.98157,0.97997,0.98157,0.98157,0.97602,0.97466,0.97695,0.97938,0.97681,0.97466,0.96865,0.95371,0.95201,0.95182,740.42,797.01,1069.13,400.0,3006.56,1176.0,335.81,1511.81,0.98,1494.75,48.419,497.34,244.97,243.43,248.07,383.21,111.86
20,12,1,0.99032,0.98168,0.98003,0.98168,0.98168,0.97636,0.97499,0.97737,0.9799,0.97733,0.97499,0.96836,0.95338,0.95228,0.95224,763.25,798.81,1100.36,400.0,3062.42,1200.0,415.76,1615.76,1.0,1446.66,49.167,473.78,213.85,244.13,263.77,398.95,138.45
20,13,1,0.99037,0.98177,0.98012,0.98177,0.98177,0.97647,0.97508,0.97741,0.97984,0.97755,0.97508,0.96848,0.95393,0.95189,0.95228,761.65,815.75,1080.74,400.0,3058.14,1176.0,459.02,1635.02,0.98,1423.12,48.652,472.9,213.53,249.16,248.08,383.22,152.86
20,14,1,0.99049,0.98191,0.98032,0.98191,0.98191,0.97652,0.97519,0.97722,0.97936,0.97773,0.97519,0.96907,0.95371,0.95303,0.95209,736.2,778.94,1092.97,400.0,3008.11,1104.0,516.45,1620.45,0.92,1387.66,47.11,483.86,233.08,238.37,202.8,337.82,171.96
20,15,1,0.98991,0.98036,0.97864,0.98036,0.98036,0.97424,0.97291,0.97453,0.97616,0.97537,0.97291,0.96653,0.95162,0.95079,0.94937,790.52,779.45,1081.33,400.0,3051.3,960.0,479.91,1439.91,0.8,1611.39,50.521,592.81,322.67,237.4,120.87,255.57,159.8
20,16,1,0.98976,0.97972,0.97779,0.97972,0.97972,0.97353,0.97231,0.97326,0.97417,0.97489,0.97231,0.96419,0.95231,0.95194,0.94813,884.65,717.88,1016.39,400.0,3018.92,720.0,574.19,1294.19,0.6,1724.73,50.783,664.78,362.19,218.99,9.62,143.87,191.15
20,17,1,0.98939,0.97861,0.97638,0.97861,0.97861,0.97229,0.97123,0.97154,0.97185,0.97367,0.97123,0.96061,0.95217,0.95355,0.94646,1019.56,623.08,964.43,400.0,3007.07,420.0,583.02,1003.02,0.35,2004.05,53.923,757.07,407.66,190.47,84.81,48.98,194.09
20,18,1,0.98934,0.97845,0.97568,0.97845,0.97845,0.97309,0.97226,0.97211,0.97213,0.97471,0.97226,0.9561,0.95519,0.9584,0.94701,1256.72,487.33,861.9,400.0,3005.95,120.0,686.5,806.5,0.1,2199.45,54.105,773.04,342.83,150.21,130.01,4.0,228.48
20,19,1,0.98956,0.97892,0.97567,0.97892,0.97892,0.97479,0.97424,0.97378,0.97378,0.97648,0.97424,0.95267,0.95919,0.96513,0.94864,1467.95,319.27,755.4,400.0,2942.62,24.0,719.67,743.67,0.02,2198.95,52.989,750.76,248.81,99.56,134.34,0.16,239.51
20,20,1,0.99014,0.98017,0.97683,0.98017,0.98017,0.97689,0.97655,0.97589,0.97589,0.97868,0.97655,0.95315,0.96256,0.9708,0.95072,1510.95,200.69,697.53,400.0,2809.17,0.1,758.78,758.88,0.0,2050.29,49.097,695.99,180.14,63.22,134.91,0.0,252.51
20,21,1,0.99119,0.9822,0.97929,0.9822,0.9822,0.97903,0.97883,0.97803,0.97803,0.98047,0.97883,0.95871,0.96574,0.97542,0.95292,1324.11,118.56,649.34,400.0,2492.01,0.1,615.3,615.4,0.0,1876.61,39.836,636.97,185.97,37.66,134.91,0.0,204.83
20,22,1,0.99244,0.98475,0.98234,0.98475,0.98475,0.98186,0.9817,0.98086,0.98086,0.98324,0.9817,0.96535,0.96986,0.97894,0.95584,1103.41,95.83,589.28,400.0,2188.52,0.1,590.07,590.17,0.0,1598.35,30.238,541.59,167.0,30.65,134.9,0.0,196.44
20,23,1,0.99371,0.98735,0.9856,0.98735,0.98735,0.9845,0.98437,0.98351,0.98351,0.98578,0.98437,0.9732,0.97293,0.98209,0.95855,814.38,78.71,570.13,400.0,1863.22,0.1,548.42,548.52,0.0,1314.7,21.862,444.64,169.05,25.33,134.89,0.0,182.59
21,0,1,0.99465,0.98928,0.98797,0.98928,0.98928,0.98652,0.98638,0.98553,0.98553,0.98777,0.98638,0.97874,0.97562,0.98407,0.96063,610.87,79.96,539.15,400.0,1629.98,0.1,535.38,535.48,0.0,1094.5,16.96,369.68,163.42,25.84,134.88,0.0,178.26
21,1,1,0.99512,0.99034,0.98923,0.99034,0.99034,0.98777,0.98763,0.98678,0.98678,0.98918,0.98763,0.98138,0.97677,0.98533,0.96191,521.18,79.51,544.57,400.0,1545.26,0.1,604.21,604.31,0.0,940.95,15.077,318.0,142.25,25.76,134.9,0.0,201.16
21,2,1,0.99555,0.99128,0.99034,0.99128,0.99128,0.9889,0.98876,0.98791,0.98791,0.99042,0.98876,0.98368,0.97804,0.9864,0.96307,443.68,81.21,538.28,400.0,1463.17,0.1,655.54,655.64,0.0,807.53,13.56,273.05,123.62,26.37,134.89,0.0,218.22
21,3,1,0.99574,0.99174,0.99083,0.99174,0.99174,0.98956,0.98942,0.98857,0.98857,0.99123,0.98942,0.98441,0.97874,0.98704,0.96375,428.48,81.97,536.78,400.0,1447.23,0.1,719.91,720.01,0.0,727.22,13.081,246.12,101.94,26.65,134.88,0.0,239.61
21,4,1,0.99536,0.99085,0.98995,0.99085,0.99085,0.98813,0.98799,0.98713,0.98713,0.98954,0.98799,0.98361,0.97628,0.98573,0.96228,422.81,78.15,585.61,400.0,1486.57,0.1,609.62,609.72,0.0,876.85,14.422,296.38,153.85,25.34,134.87,0.0,202.94
21,5,1,0.99503,0.99011,0.98911,0.99011,0.99011,0.98721,0.98704,0.98622,0.98622,0.98855,0.98704,0.982,0.9753,0.9843,0.96134,472.79,94.76,588.01,400.0,1555.56,24.0,575.94,599.94,0.02,955.62,15.618,330.56,171.03,30.64,134.7,0.16,191.73
21,6,1,0.99315,0.98612,0.98467,0.98612,0.98612,0.98199,0.98171,0.98101,0.98104,0.98307,0.98171,0.97441,0.96714,0.97698,0.95599,675.43,164.06,725.9,400.0,1965.39,120.0,461.83,581.83,0.1,1383.56,25.245,503.08,273.85,52.31,130.88,4.0,153.78
21,7,1,0.99083,0.98136,0.97938,0.98136,0.98136,0.97588,0.97533,0.97505,0.97528,0.97683,0.97533,0.96535,0.9571,0.96624,0.94987,912.91,318.27,905.34,400.0,2536.52,360.0,406.56,766.56,0.3,1769.96,41.251,680.6,368.81,99.48,98.83,35.99,135.39
21,8,1,0.98959,0.9791,0.97692,0.9791,0.9791,0.97298,0.97211,0.97259,0.97336,0.97389,0.97211,0.96149,0.95182,0.95766,0.94748,999.07,508.32,1013.23,400.0,2920.62,660.0,383.4,1043.4,0.55,1877.22,50.852,726.86,384.82,156.48,13.16,120.9,127.69
21,9,1,0.9897,0.97963,0.97786,0.97963,0.97963,0.97311,0.97197,0.97325,0.97468,0.97382,0.97197,0.96536,0.95037,0.95291,0.94812,814.64,671.46,1085.72,400.0,2971.82,900.0,299.19,1199.19,0.75,1772.63,51.221,661.79,382.82,205.12,90.38,224.67,99.66
21,10,1,0.9901,0.98087,0.97929,0.98087,0.98087,0.9748,0.97352,0.97544,0.97749,0.97558,0.97352,0.96812,0.95155,0.95217,0.95026,730.31,751.6,1111.22,400.0,2993.13,1080.0,330.0,1410.0,0.9,1583.13,49.473,556.9,307.4,229.5,188.31,323.32,109.92
21,11,1,0.9902,0.98133,0.97976,0.98133,0.98133,0.97561,0.97421,0.97655,0.97898,0.97645,0.97421,0.96863,0.95273,0.95082,0.9514,728.04,823.7,1094.96,400.0,3046.7,1176.0,354.54,1530.54,0.98,1516.16,49.96,503.6,255.29,251.05,248.06,383.21,118.09
21,12,1,0.99043,0.98191,0.98025,0.98191,0.98191,0.9767,0.97537,0.97771,0.98024,0.97767,0.97537,0.96854,0.954,0.9532,0.9526,765.47,779.33,1087.79,400.0,3032.59,1200.0,412.17,1612.17,1.0,1420.42,48.054,465.8,205.21,238.57,263.78,398.97,137.27
21,13,1,0.99038,0.98179,0.98007,0.98179,0.98179,0.97663,0.97528,0.97757,0.97999,0.97771,0.97528,0.96795,0.9543,0.95282,0.95245,792.16,789.9,1071.28,400.0,3053.34,1176.0,457.83,1633.83,0.98,1419.51,48.109,472.77,203.11,241.65,248.08,383.21,152.46
21,14,1,0.99032,0.98151,0.97987,0.98151,0.98151,0.97598,0.97468,0.97668,0.97883,0.97707,0.97468,0.96828,0.95297,0.95303,0.95154,757.75,761.32,1101.79,400.0,3020.86,1104.0,462.57,1566.57,0.92,1454.29,48.006,506.85,248.58,232.92,202.8,337.81,154.03
21,15,1,0.99004,0.98068,0.97899,0.98068,0.98068,0.97469,0.97337,0.97498,0.9766,0.97593,0.97337,0.96707,0.95193,0.95136,0.9498,778.01,775.19,1088.67,400.0,3041.87,960.0,528.07,1488.07,0.8,1553.8,49.643,573.87,308.16,236.37,120.75,255.57,175.82
21,16,1,0.98957,0.9793,0.97744,0.9793,0.9793,0.97277,0.97154,0.97249,0.97341,0.97406,0.97154,0.96427,0.95029,0.95115,0.94739,856.39,719.16,1073.37,400.0,3048.92,720.0,546.98,1266.98,0.6,1781.94,52.989,683.99,390.65,219.02,9.83,143.86,182.1
21,17,1,0.98895,0.97776,0.9754,0.97776,0.97776,0.9713,0.97018,0.97055,0.97087,0.97279,0.97018,0.95867,0.95046,0.95155,0.9455,1078.97,657.85,996.53,400.0,3133.35,420.0,628.35,1048.35,0.35,2085.0,58.058,783.26,413.18,200.35,84.52,48.98,209.16
21,18,1,0.98925,0.97823,0.97546,0.97823,0.97823,0.97275,0.97192,0.97177,0.9718,0.97428,0.97192,0.95584,0.95479,0.95816,0.94668,1258.69,484.13,864.71,400.0,3007.53,120.0,648.1,768.1,0.1,2239.43,54.858,786.54,355.47,149.14,129.91,4.0,215.72
21,19,1,0.98928,0.97829,0.97495,0.97829,0.97829,0.97398,0.97343,0.97297,0.97298,0.97554,0.97343,0.95133,0.95832,0.96442,0.94785,1504.77,316.06,757.9,400.0,2978.73,24.0,662.07,686.07,0.02,2292.66,55.516,782.53,267.5,98.41,134.1,0.16,220.37
21,20,1,0.99015,0.98018,0.97685,0.98018,0.98018,0.97688,0.97654,0.97587,0.97587,0.97865,0.97654,0.95325,0.96244,0.97086,0.9507,1505.95,198.34,702.16,400.0,2806.45,0.1,755.36,755.46,0.0,2050.99,49.025,696.26,182.12,62.48,134.91,0.0,251.37
21,21,1,0.99094,0.98172,0.97869,0.98172,0.98172,0.97857,0.97835,0.97756,0.97756,0.98012,0.97835,0.95726,0.96477,0.97482,0.95244,1375.99,123.22,673.2,400.0,2572.41,0.1,660.58,660.68,0.0,1911.73,42.141,649.31,180.39,39.09,134.91,0.0,219.88
21,22,1,0.99224,0.98437,0.98188,0.98437,0.98437,0.98145,0.98129,0.98045,0.98045,0.98288,0.98129,0.96434,0.96896,0.97857,0.95541,1137.71,94.19,612.34,400.0,2244.24,0.1,611.07,611.17,0.0,1633.07,31.723,553.67,167.25,30.1,134.9,0.0,203.43
21,23,1,0.99376,0.98747,0.98574,0.98747,0.98747,0.98464,0.9845,0.98364,0.98364,0.98596,0.9845,0.9735,0.97292,0.98215,0.95869,804.0,81.07,577.44,400.0,1862.51,0.1,568.95,569.05,0.0,1293.46,21.654,437.47,165.44,26.09,134.89,0.0,189.42
22,0,1,0.99472,0.98944,0.98815,0.98944,0.98944,0.98676,0.98662,0.98576,0.98576,0.98804,0.98662,0.979,0.97597,0.9843,0.96087,605.62,80.18,533.73,400.0,1619.53,0.1,550.62,550.72,0.0,1068.81,16.639,361.02,156.59,25.92,134.88,0.0,183.32
22,1,1,0.9951,0.99029,0.98917,0.99029,0.99029,0.98769,0.98755,0.9867,0.9867,0.98908,0.98755,0.98133,0.97668,0.98522,0.96183,521.38,80.44,544.98,400.0,1546.8,0.1,596.29,596.39,0.0,950.41,15.146,321.14,145.31,26.05,134.89,0.0,198.52
22,2,1,0.99557,0.99134,0.99041,0.99134,0.99134,0.98898,0.98884,0.98799,0.98799,0.99054,0.98884,0.98381,0.97796,0.98653,0.96315,439.61,79.48,546.0,400.0,1465.09,0.1,670.72,670.82,0.0,794.27,13.567,268.65,120.61,25.81,134.9,0.0,223.26
22,3,1,0.99578,0.99181,0.99094,0.99181,0.99181,0.98957,0.98943,0.98857,0.98857,0.9912,0.98943,0.98483,0.97865,0.98707,0.96376,408.33,80.93,541.15,400.0,1430.41,0.1,705.52,705.62,0.0,724.79,12.944,245.27,107.86,26.31,134.88,0.0,234.82
22,4,1,0.99546,0.9911,0.9902,0.9911,0.9911,0.98855,0.98841,0.98755,0.98755,0.99008,0.98841,0.98384,0.97672,0.98614,0.96272,424.48,78.22,585.08,400.0,1487.78,0.1,661.69,661.79,0.0,825.99,14.159,279.31,136.32,25.38,134.85,0.0,220.24
22,5,1,0.99503,0.99013,0.98911,0.99013,0.99013,0.9873,0.98713,0.9863,0.9863,0.98869,0.98713,0.98185,0.97535,0.98436,0.96143,482.59,95.53,590.28,400.0,1568.4,24.0,601.17,625.17,0.02,943.23,15.664,326.42,163.63,30.89,134.69,0.16,200.12
22,6,1,0.9931,0.98604,0.98454,0.98604,0.98604,0.98196,0.98169,0.98098,0.981,0.98308,0.98169,0.97398,0.96694,0.97715,0.95596,695.12,157.39,733.57,400.0,1986.08,120.0,480.82,600.82,0.1,1385.26,25.565,503.87,267.98,50.2,130.88,4.0,160.1
22,7,1,0.991,0.98172,0.97981,0.98172,0.98172,0.97628,0.97573,0.97546,0.97569,0.97723,0.97573,0.96627,0.95789,0.96646,0.95029,882.26,324.25,888.02,400.0,2494.53,360.0,403.84,763.84,0.3,1730.69,39.836,666.99,365.77,101.4,98.86,35.99,134.49
22,8,1,0.98973,0.97937,0.97727,0.97937,0.97937,0.97321,0.9723,0.97282,0.97359,0.97406,0.9723,0.96244,0.95251,0.95733,0.9477,961.35,526.92,991.74,400.0,2880.01,660.0,362.03,1022.03,0.55,1857.98,49.69,719.5,390.38,162.14,13.22,120.9,120.58
22,9,1,0.98976,0.97979,0.97804,0.97979,0.97979,0.97333,0.97219,0.97346,0.97489,0.97408,0.97219,0.96567,0.95043,0.95334,0.94833,806.4,664.3,1092.97,400.0,2963.67,900.0,318.14,1218.14,0.75,1745.53,50.704,653.04,376.97,203.09,90.32,224.67,105.97
22,10,1,0.99035,0.98139,0.97981,0.98139,0.98139,0.97561,0.97435,0.97624,0.97829,0.97641,0.97435,0.96863,0.95323,0.95339,0.95108,731.34,737.23,1071.91,400.0,2940.48,1080.0,342.58,1422.58,0.9,1517.9,47.069,535.28,285.75,225.64,188.32,323.32,114.11
22,11,1,0.99045,0.98187,0.98027,0.98187,0.98187,0.97648,0.97515,0.97741,0.97984,0.97736,0.97515,0.96901,0.95397,0.95304,0.95228,737.5,777.35,1078.91,400.0,2993.76,1176.0,376.62,1552.62,0.98,1441.14,47.508,480.34,229.12,237.88,248.05,383.2,125.44
22,12,1,0.99063,0.98234,0.98077,0.98234,0.98234,0.9772,0.97584,0.97822,0.98074,0.9782,0.97584,0.96963,0.95503,0.95312,0.95311,729.15,798.49,1064.52,400.0,2992.16,1200.0,424.66,1624.66,1.0,1367.5,46.793,447.11,198.97,244.46,263.79,398.98,141.43
22,13,1,0.99026,0.98152,0.97978,0.98152,0.98152,0.97626,0.97489,0.97719,0.97962,0.97728,0.97489,0.96749,0.954,0.95207,0.95207,802.78,802.67,1067.46,400.0,3072.91,1176.0,434.36,1610.36,0.98,1462.55,48.96,486.53,213.19,245.21,248.07,383.18,144.64
22,14,1,0.99026,0.98137,0.97977,0.98137,0.98137,0.97567,0.97432,0.97638,0.97852,0.97674,0.97432,0.96849,0.95264,0.95171,0.95123,737.76,795.79,1102.34,400.0,3035.89,1104.0,454.79,1558.79,0.92,1477.1,48.912,513.04,261.43,242.9,202.8,337.81,151.44
22,15,1,0.99012,0.98086,0.97917,0.98086,0.98086,0.97498,0.97368,0.97527,0.97689,0.97624,0.97368,0.96721,0.95237,0.95206,0.95009,780.68,761.4,1082.23,400.0,3024.31,960.0,535.82,1495.82,0.8,1528.49,48.793,565.94,299.45,232.46,120.7,255.57,178.39
22,16,1,0.98961,0.97937,0.9775,0.97937,0.97937,0.97287,0.97165,0.9726,0.97351,0.97413,0.97165,0.96431,0.9506,0.95147,0.94749,857.8,711.67,1063.89,400.0,3033.36,720.0,534.58,1254.58,0.6,1778.78,52.507,683.19,389.4,216.87,9.8,143.86,177.98
22,17,1,0.9891,0.97806,0.97576,0.97806,0.97806,0.97165,0.97056,0.9709,0.97121,0.97315,0.97056,0.95945,0.9505,0.95251,0.94584,1053.13,636.8,1011.28,400.0,3101.21,420.0,637.06,1057.06,0.35,2044.15,56.802,770.37,409.28,194.28,84.62,48.98,212.05
22,18,1,0.98889,0.9775,0.97462,0.9775,0.9775,0.97188,0.97103,0.97089,0.97092,0.97344,0.97103,0.95422,0.95312,0.957,0.94583,1305.91,493.91,900.44,400.0,3100.26,120.0,664.92,784.92,0.1,2315.34,58.38,812.12,364.48,151.81,129.65,4.0,221.31
22,19,1,0.98928,0.97836,0.975,0.97836,0.97836,0.97416,0.9736,0.97316,0.97316,0.97588,0.9736,0.95123,0.95815,0.96433,0.94803,1513.59,325.08,774.24,400.0,3012.91,24.0,732.65,756.65,0.02,2256.26,55.7,770.29,252.36,101.22,134.15,0.16,243.82
22,20,1,0.99033,0.98056,0.97732,0.98056,0.98056,0.97729,0.97694,0.97628,0.97628,0.9791,0.97694,0.95438,0.96272,0.9712,0.95112,1466.81,200.21,708.81,400.0,2775.83,0.1,774.36,774.46,0.0,2001.37,47.373,679.19,178.68,63.12,134.91,0.0,257.69
22,21,1,0.99108,0.98194,0.979,0.98194,0.98194,0.97869,0.97849,0.97769,0.97769,0.98008,0.97849,0.95817,0.96539,0.97511,0.95257,1338.96,117.63,649.48,400.0,2506.07,0.1,589.79,589.89,0.0,1916.18,40.714,650.43,194.21,37.34,134.91,0.0,196.35
22,22,1,0.99233,0.98454,0.98214,0.98454,0.98454,0.98154,0.98138,0.98054,0.98054,0.98295,0.98138,0.96519,0.96885,0.97858,0.95551,1100.45,96.99,622.49,400.0,2219.93,0.1,602.56,602.66,0.0,1617.27,30.954,548.1,174.42,31.0,134.9,0.0,200.6
22,23,1,0.99357,0.98705,0.98523,0.98705,0.98705,0.98418,0.98404,0.98318,0.98318,0.98547,0.98404,0.97237,0.97246,0.98176,0.95822,843.71,78.92,577.37,400.0,1900.0,0.1,551.79,551.89,0.0,1348.11,22.725,456.05,170.43,25.38,134.89,0.0,183.71
23,0,1,0.99463,0.98926,0.98798,0.98926,0.98926,0.98646,0.98631,0.98546,0.98546,0.98773,0.98631,0.97893,0.97513,0.98397,0.96056,599.46,80.95,559.25,400.0,1639.66,0.1,548.69,548.79,0.0,1090.87,17.112,368.51,166.09,26.15,134.88,0.0,182.68
23,1,1,0.99491,0.98985,0.9887,0.98985,0.98985,0.9871,0.98696,0.98611,0.98611,0.9884,0.98696,0.98056,0.97585,0.98468,0.96122,540.08,78.94,556.24,400.0,1575.26,0.1,558.8,558.9,0.0,1016.36,15.909,343.36,161.1,25.54,134.89,0.0,186.05
23,2,1,0.9955,0.99116,0.99023,0.99116,0.99116,0.98869,0.98856,0.9877,0.9877,0.9902,0.98856,0.98364,0.97747,0.98626,0.96286,439.46,79.05,556.04,400.0,1474.55,0.1,650.6,650.7,0.0,823.85,13.844,278.55,130.52,25.66,134.87,0.0,216.57
23,3,1,0.9956,0.99138,0.99046,0.99138,0.99138,0.989,0.98886,0.988,0.988,0.99052,0.98886,0.98399,0.97804,0.9866,0.96317,431.59,77.74,542.9,400.0,1452.23,0.1,657.04,657.14,0.0,795.09,13.436,268.86,123.53,25.25,134.88,0.0,218.71
23,4,1,0.99555,0.9913,0.99042,0.9913,0.9913,0.98883,0.98869,0.98783,0.98783,0.99039,0.98869,0.98415,0.97724,0.98637,0.963,417.93,79.81,573.64,400.0,1471.38,0.1,673.83,673.93,0.0,797.45,13.804,269.72,128.96,25.91,134.87,0.0,224.28
23,5,1,0.99491,0.98984,0.98885,0.98984,0.98984,0.98678,0.98661,0.98578,0.98578,0.98807,0.98661,0.98181,0.97437,0.98386,0.96089,468.31,95.04,611.94,400.0,1575.29,24.0,556.6,580.6,0.02,994.69,16.236,343.79,185.67,30.7,134.71,0.16,185.31
23,6,1,0.99324,0.98631,0.98487,0.98631,0.98631,0.98228,0.98201,0.9813,0.98133,0.98338,0.98201,0.97465,0.96759,0.97754,0.95629,673.27,155.22,718.48,400.0,1946.97,120.0,469.61,589.61,0.1,1357.36,24.695,494.36,265.94,49.55,130.88,4.0,156.37
23,7,1,0.99102,0.98177,0.9798,0.98177,0.98177,0.97646,0.97591,0.97564,0.97586,0.9774,0.97591,0.96586,0.95858,0.9669,0.95047,907.41,315.44,864.21,400.0,2487.06,360.0,400.0,760.0,0.3,1727.06,39.453,665.93,356.22,98.73,98.86,35.99,133.21
23,8,1,0.98968,0.97927,0.97713,0.97927,0.97927,0.97314,0.97225,0.97275,0.97352,0.97398,0.97225,0.96201,0.95249,0.95753,0.94763,979.71,517.86,989.38,400.0,2886.95,660.0,356.37,1016.37,0.55,1870.58,49.971,724.09,388.68,159.4,13.2,120.9,118.69
23,9,1,0.9896,0.97948,0.97766,0.97948,0.97948,0.97299,0.97185,0.97312,0.97456,0.97377,0.97185,0.96481,0.94974,0.95302,0.948,836.23,663.61,1109.78,400.0,3009.62,900.0,333.52,1233.52,0.75,1776.1,52.029,663.23,376.9,202.75,90.42,224.67,111.09
